Date	Time	Open	High	Low	Close	TickVolume	Volume	Spread
2014.12.23	18:00:00	120.689	120.743	120.596	120.683	8952	17243302000	0
2014.12.23	19:00:00	120.682	120.695	120.551	120.611	6928	11783640000	0
2014.12.23	20:00:00	120.611	120.794	120.591	120.710	6802	12195833000	0
2014.12.23	21:00:00	120.710	120.759	120.681	120.726	5924	10336700000	0
2014.12.23	22:00:00	120.726	120.822	120.702	120.789	5817	8888140000	0
2014.12.23	23:00:00	120.787	120.790	120.666	120.678	5776	8150450000	0
2014.12.24	00:00:00	120.676	120.749	120.653	120.744	7306	8915800000	0
2014.12.24	01:00:00	120.744	120.760	120.656	120.670	7776	9623950000	0
2014.12.24	02:00:00	120.671	120.701	120.499	120.512	9365	15329190000	0
2014.12.24	03:00:00	120.513	120.569	120.448	120.484	8235	14706670000	0
2014.12.24	04:00:00	120.483	120.494	120.278	120.409	8687	15400700000	0
2014.12.24	05:00:00	120.409	120.462	120.363	120.440	7364	14892450000	0
2014.12.24	06:00:00	120.441	120.442	120.288	120.380	6722	11510860000	0
2014.12.24	07:00:00	120.380	120.399	120.277	120.350	6667	11348800000	0
2014.12.24	08:00:00	120.350	120.454	120.308	120.397	7041	12985680000	0
2014.12.24	09:00:00	120.397	120.438	120.290	120.397	7082	13286080000	0
2014.12.24	10:00:00	120.398	120.495	120.376	120.441	7493	15690590000	0
2014.12.24	11:00:00	120.441	120.483	120.378	120.447	7141	18178250000	0
2014.12.24	12:00:00	120.448	120.470	120.416	120.433	6185	12214450000	0
2014.12.24	13:00:00	120.433	120.462	120.411	120.424	6167	10220350000	0
2014.12.24	14:00:00	120.424	120.452	120.403	120.422	6514	10603200000	0
2014.12.24	15:00:00	120.422	120.487	120.366	120.481	8565	15122730000	0
2014.12.24	16:00:00	120.481	120.497	120.412	120.467	7288	13954910000	0
2014.12.24	17:00:00	120.466	120.494	120.404	120.490	6849	13120400000	0
2014.12.24	18:00:00	120.489	120.533	120.418	120.447	6923	11691950000	0
2014.12.24	19:00:00	120.447	120.476	120.425	120.459	6230	11544150000	1
2014.12.26	09:00:00	120.218	120.303	120.211	120.295	5058	9601899000	0
2014.12.26	10:00:00	120.296	120.379	120.281	120.351	5830	10792700000	0
2014.12.26	11:00:00	120.351	120.354	120.263	120.310	5536	7770450000	0
2014.12.26	12:00:00	120.310	120.334	120.254	120.272	5354	7638300000	1
2014.12.26	13:00:00	120.272	120.308	120.264	120.281	4660	5540950000	1
2014.12.26	14:00:00	120.281	120.340	120.275	120.316	5968	9597590000	0
2014.12.26	15:00:00	120.316	120.401	120.307	120.384	7710	9266550000	0
2014.12.26	16:00:00	120.384	120.455	120.356	120.435	6422	12196500000	0
2014.12.26	17:00:00	120.435	120.462	120.378	120.446	6694	10410400000	0
2014.12.26	18:00:00	120.445	120.453	120.354	120.383	6047	11499339000	0
2014.12.26	19:00:00	120.382	120.403	120.371	120.397	5420	7301000000	0
2014.12.26	20:00:00	120.397	120.412	120.316	120.336	6943	11026100000	0
2014.12.26	21:00:00	120.336	120.374	120.329	120.373	7344	8920800000	0
2014.12.26	22:00:00	120.373	120.408	120.372	120.387	5840	10166950000	0
2014.12.26	23:00:00	120.388	120.399	120.210	120.332	5146	13714050000	0
2014.12.29	00:00:00	120.341	120.434	120.319	120.371	5118	6475454000	0
2014.12.29	01:00:00	120.370	120.442	120.362	120.419	7862	11579405000	0
2014.12.29	02:00:00	120.418	120.509	120.398	120.482	7179	13122239000	0
2014.12.29	03:00:00	120.481	120.602	120.476	120.584	8417	13944587000	0
2014.12.29	04:00:00	120.586	120.600	120.426	120.426	8271	14050310000	0
2014.12.29	05:00:00	120.426	120.516	120.426	120.510	7429	12708412000	0
2014.12.29	06:00:00	120.514	120.517	120.225	120.242	8263	14428208000	0
2014.12.29	07:00:00	120.311	120.354	120.275	120.311	511	666489000	2
2014.12.29	08:00:00	120.321	120.341	120.237	120.323	1566	2391850000	0
2014.12.29	09:00:00	120.333	120.377	120.278	120.323	1747	2679671000	0
2014.12.29	10:00:00	120.333	120.439	120.300	120.423	2126	3217085000	0
2014.12.29	11:00:00	120.423	120.439	120.297	120.371	2525	3493550000	0
2014.12.29	12:00:00	120.370	120.467	120.345	120.440	2445	3242394000	0
2014.12.29	13:00:00	120.442	120.494	120.422	120.437	1755	2351395000	0
2014.12.29	14:00:00	120.435	120.490	120.416	120.443	1806	2489590000	0
2014.12.29	15:00:00	120.442	120.505	120.441	120.473	2325	3022432000	0
2014.12.29	16:00:00	120.472	120.667	120.472	120.654	2530	3150728000	0
2014.12.29	17:00:00	120.655	120.683	120.561	120.571	2551	3378255000	0
2014.12.29	18:00:00	120.570	120.641	120.545	120.576	2057	2654677000	0
2014.12.29	19:00:00	120.575	120.654	120.548	120.617	1715	2748100000	0
2014.12.29	20:00:00	120.615	120.721	120.599	120.713	1505	1793460000	0
2014.12.29	21:00:00	120.712	120.730	120.680	120.714	928	1032500000	3
2014.12.29	22:00:00	120.717	120.730	120.671	120.690	933	1158500000	2
2014.12.29	23:00:00	120.691	120.713	120.586	120.651	1147	1354700000	0
2014.12.30	00:00:00	120.656	120.683	120.567	120.676	1278	1290800000	2
2014.12.30	01:00:00	120.670	120.681	120.628	120.635	810	1120500000	2
2014.12.30	02:00:00	120.637	120.674	120.524	120.545	1927	2388391000	0
2014.12.30	03:00:00	120.546	120.573	120.454	120.470	1810	2287077000	0
2014.12.30	04:00:00	120.484	120.506	120.452	120.455	1821	2367710000	0
2014.12.30	05:00:00	120.454	120.497	120.433	120.470	1517	1955300000	1
2014.12.30	06:00:00	120.470	120.484	120.365	120.442	2148	2838411000	0
2014.12.30	07:00:00	120.443	120.484	120.383	120.405	1672	2446195000	0
2014.12.30	08:00:00	120.408	120.408	120.258	120.313	2262	3150049000	0
2014.12.30	09:00:00	120.314	120.319	119.583	119.795	3075	3900281000	0
2014.12.30	10:00:00	119.794	119.819	119.183	119.471	3640	4811973000	0
2014.12.30	11:00:00	119.487	119.677	119.349	119.672	2458	2978663000	1
2014.12.30	12:00:00	119.673	119.832	119.638	119.745	2550	3149390000	0
2014.12.30	13:00:00	119.740	119.780	119.398	119.415	2361	2917799000	0
2014.12.30	14:00:00	119.415	119.612	119.362	119.543	2305	3172599000	0
2014.12.30	15:00:00	119.537	119.665	119.411	119.434	2639	3382100000	0
2014.12.30	16:00:00	119.435	119.473	119.007	119.144	3941	5170764000	0
2014.12.30	17:00:00	119.120	119.394	118.862	119.381	3208	4177636000	0
2014.12.30	18:00:00	119.370	119.492	119.285	119.343	2524	3330890000	0
2014.12.30	19:00:00	119.341	119.459	119.236	119.458	1591	1953760000	0
2014.12.30	20:00:00	119.458	119.609	119.428	119.524	1805	2159290000	0
2014.12.30	21:00:00	119.524	119.572	119.420	119.551	1517	1838300000	0
2014.12.30	22:00:00	119.560	119.570	119.496	119.526	1350	1559500000	0
2014.12.30	23:00:00	119.528	119.528	119.394	119.462	1354	1606400000	3
2014.12.31	00:00:00	119.345	119.528	119.345	119.435	1056	1057800000	5
2014.12.31	01:00:00	119.456	119.504	119.378	119.469	1627	2091000000	3
2014.12.31	02:00:00	119.467	119.540	119.404	119.540	1724	2258240000	4
2014.12.31	03:00:00	119.539	119.554	119.246	119.268	1719	2099760000	3
2014.12.31	04:00:00	119.270	119.374	119.259	119.356	1630	2049485000	1
2014.12.31	05:00:00	119.355	119.452	119.355	119.452	1056	1319570000	0
2014.12.31	06:00:00	119.452	119.544	119.408	119.527	1323	1892130000	3
2014.12.31	07:00:00	119.525	119.745	119.507	119.721	1647	2137930000	3
2014.12.31	08:00:00	119.720	119.766	119.623	119.724	1305	1844770000	0
2014.12.31	09:00:00	119.728	119.783	119.597	119.626	1659	2302398000	1
2014.12.31	10:00:00	119.628	119.684	119.563	119.582	1186	1671470000	0
2014.12.31	11:00:00	119.581	119.610	119.477	119.482	1010	1246180000	0
2014.12.31	12:00:00	119.484	119.510	119.321	119.437	1231	1601490000	1
2014.12.31	13:00:00	119.432	119.477	119.302	119.323	1247	1720000000	1
2014.12.31	14:00:00	119.323	119.531	119.292	119.493	1342	1658770000	0
2014.12.31	15:00:00	119.493	119.641	119.490	119.618	1795	2277700000	0
2014.12.31	16:00:00	119.618	119.644	119.467	119.480	2397	3259780000	0
2014.12.31	17:00:00	119.500	119.899	119.382	119.899	2513	2947760000	0
2014.12.31	18:00:00	119.890	119.936	119.745	119.859	2244	2335884000	0
2014.12.31	19:00:00	119.856	119.886	119.745	119.836	1933	1862000000	0
2015.01.02	09:00:00	120.401	120.507	120.386	120.438	1695	2105872000	0
2015.01.02	10:00:00	120.437	120.484	120.342	120.345	1846	2226797000	0
2015.01.02	11:00:00	120.345	120.427	120.313	120.409	1890	2223000000	0
2015.01.02	12:00:00	120.409	120.478	120.379	120.436	1171	1422700000	0
2015.01.02	13:00:00	120.438	120.495	120.434	120.481	1344	1658297000	0
2015.01.02	14:00:00	120.481	120.655	120.481	120.625	1579	2037954000	0
2015.01.02	15:00:00	120.627	120.654	120.553	120.605	2117	2729790000	0
2015.01.02	16:00:00	120.606	120.741	120.572	120.685	3149	4079010000	0
2015.01.02	17:00:00	120.665	120.665	120.001	120.195	3943	4697937000	0
2015.01.02	18:00:00	120.192	120.232	119.808	120.209	3275	4028105000	0
2015.01.02	19:00:00	120.219	120.386	120.148	120.234	2023	2330175000	0
2015.01.02	20:00:00	120.234	120.322	120.209	120.308	1416	1922528000	0
2015.01.02	21:00:00	120.308	120.392	120.298	120.339	1571	1847200000	0
2015.01.02	22:00:00	120.339	120.487	120.304	120.470	1564	1579500000	0
2015.01.02	23:00:00	120.468	120.527	120.419	120.419	1018	1157720000	0
2015.01.05	00:00:00	120.363	120.597	120.313	120.528	2413	2106075000	1
2015.01.05	01:00:00	120.533	120.567	120.369	120.394	1709	1955399000	0
2015.01.05	02:00:00	120.401	120.414	119.979	120.259	3970	4875950000	0
2015.01.05	03:00:00	120.256	120.424	120.125	120.401	3026	3917733000	0
2015.01.05	04:00:00	120.400	120.400	120.234	120.332	2272	3153959000	0
2015.01.05	05:00:00	120.335	120.599	120.309	120.595	2716	3773091000	0
2015.01.05	06:00:00	120.591	120.643	120.494	120.544	2375	3291905000	0
2015.01.05	07:00:00	120.536	120.605	120.354	120.400	2370	3100737000	0
2015.01.05	08:00:00	120.407	120.511	120.356	120.383	2268	3019984000	0
2015.01.05	09:00:00	120.381	120.476	120.310	120.369	2536	3615550000	0
2015.01.05	10:00:00	120.369	120.426	120.261	120.352	3135	4416569000	0
2015.01.05	11:00:00	120.355	120.392	120.130	120.212	3124	4433837000	0
2015.01.05	12:00:00	120.212	120.383	120.170	120.359	2933	4013919000	0
2015.01.05	13:00:00	120.362	120.431	120.237	120.272	2786	3841900000	0
2015.01.05	14:00:00	120.272	120.285	120.042	120.154	3214	4387341000	0
2015.01.05	15:00:00	120.157	120.178	119.757	119.824	4035	5429307000	0
2015.01.05	16:00:00	119.824	119.836	119.459	119.485	4890	6715315000	0
2015.01.05	17:00:00	119.484	119.669	119.373	119.585	5062	6983042000	0
2015.01.05	18:00:00	119.590	119.778	119.433	119.648	4384	5988885000	0
2015.01.05	19:00:00	119.652	119.783	119.556	119.607	2574	3216177000	0
2015.01.05	20:00:00	119.610	119.791	119.575	119.690	2100	2511790000	0
2015.01.05	21:00:00	119.692	119.696	119.497	119.533	2349	2895793000	0
2015.01.05	22:00:00	119.533	119.674	119.491	119.654	2058	2433000000	0
2015.01.05	23:00:00	119.652	119.654	119.571	119.626	1210	1457320000	0
2015.01.06	00:00:00	119.592	119.639	119.258	119.285	1929	2140890000	0
2015.01.06	01:00:00	119.286	119.486	119.286	119.421	1578	2004700000	0
2015.01.06	02:00:00	119.420	119.507	119.159	119.165	2626	3384970000	0
2015.01.06	03:00:00	119.167	119.449	119.163	119.445	2245	3061042000	0
2015.01.06	04:00:00	119.444	119.444	119.170	119.334	2411	3263005000	0
2015.01.06	05:00:00	119.333	119.382	119.248	119.295	1595	2289530000	0
2015.01.06	06:00:00	119.285	119.291	119.089	119.239	2082	2675379000	0
2015.01.06	07:00:00	119.239	119.239	118.885	118.958	2629	3455290000	0
2015.01.06	08:00:00	118.957	119.039	118.652	118.796	2688	3478961000	0
2015.01.06	09:00:00	118.794	119.168	118.786	119.165	3210	4462300000	0
2015.01.06	10:00:00	119.163	119.237	118.751	118.880	4011	5339308000	0
2015.01.06	11:00:00	118.878	119.007	118.713	118.838	3461	4487826000	0
2015.01.06	12:00:00	118.836	118.983	118.747	118.969	2835	3830279000	0
2015.01.06	13:00:00	118.964	119.342	118.962	119.313	3170	4044013000	0
2015.01.06	14:00:00	119.313	119.390	119.050	119.051	3369	4382572000	0
2015.01.06	15:00:00	119.050	119.127	118.903	119.001	3970	5360695000	0
2015.01.06	16:00:00	119.002	119.196	118.849	118.849	4257	5559010000	0
2015.01.06	17:00:00	118.845	119.065	118.614	118.708	5221	6537014000	0
2015.01.06	18:00:00	118.706	118.806	118.199	118.216	5361	6818722000	0
2015.01.06	19:00:00	118.219	118.481	118.053	118.481	4111	4678099000	0
2015.01.06	20:00:00	118.473	118.473	118.084	118.370	3439	3952200000	0
2015.01.06	21:00:00	118.371	118.647	118.241	118.624	3303	3934459000	0
2015.01.06	22:00:00	118.622	118.812	118.497	118.499	3306	3707295000	0
2015.01.06	23:00:00	118.500	118.611	118.290	118.290	1642	1793100000	0
2015.01.07	00:00:00	118.290	118.662	118.290	118.590	2070	2212951000	0
2015.01.07	01:00:00	118.590	118.695	118.504	118.661	1611	2014398000	0
2015.01.07	02:00:00	118.661	118.853	118.642	118.751	2421	3188979000	0
2015.01.07	03:00:00	118.751	119.006	118.733	119.000	2580	3314653000	0
2015.01.07	04:00:00	119.002	119.167	119.002	119.068	2194	2907979000	0
2015.01.07	05:00:00	119.068	119.104	118.888	119.014	1934	2673304000	0
2015.01.07	06:00:00	119.012	119.097	118.973	119.043	1854	2637900000	0
2015.01.07	07:00:00	119.045	119.070	118.805	118.872	2093	2862980000	0
2015.01.07	08:00:00	118.871	119.096	118.798	119.043	2093	2872500000	0
2015.01.07	09:00:00	119.043	119.252	118.918	119.071	2893	3988310000	0
2015.01.07	10:00:00	119.069	119.203	118.970	119.072	3534	4878800000	0
2015.01.07	11:00:00	119.072	119.101	118.695	118.831	3698	4951600000	0
2015.01.07	12:00:00	118.833	119.200	118.765	119.154	3770	4838680000	0
2015.01.07	13:00:00	119.153	119.165	119.011	119.136	3228	4286470000	0
2015.01.07	14:00:00	119.137	119.227	119.030	119.171	3409	4929709000	0
2015.01.07	15:00:00	119.173	119.546	119.158	119.406	4668	6110870000	0
2015.01.07	16:00:00	119.406	119.562	119.295	119.500	4808	6316165000	0
2015.01.07	17:00:00	119.501	119.647	119.406	119.444	5010	6691374000	0
2015.01.07	18:00:00	119.448	119.542	119.295	119.532	5109	6893083000	0
2015.01.07	19:00:00	119.532	119.576	119.430	119.487	3366	4306770000	0
2015.01.07	20:00:00	119.488	119.504	119.214	119.235	3685	125500000	4
2015.01.07	21:00:00	119.236	119.523	118.843	118.937	7902	0	13
2015.01.07	22:00:00	118.937	119.188	118.937	119.144	5030	0	14
2015.01.07	23:00:00	119.142	119.250	119.065	119.241	2539	0	13
2015.01.08	00:00:00	119.240	119.347	119.203	119.316	1905	0	13
2015.01.08	01:00:00	119.313	119.405	119.242	119.275	2936	0	13
2015.01.08	02:00:00	119.276	119.475	119.152	119.443	4192	0	13
2015.01.08	03:00:00	119.442	119.708	119.365	119.684	4306	0	13
2015.01.08	04:00:00	119.682	119.754	119.598	119.707	3043	0	13
2015.01.08	05:00:00	119.704	119.813	119.610	119.678	2926	0	13
2015.01.08	06:00:00	119.677	119.789	119.628	119.737	2550	0	13
2015.01.08	07:00:00	119.736	119.743	119.629	119.698	3119	0	9
2015.01.08	08:00:00	119.697	119.893	119.697	119.859	3534	0	9
2015.01.08	09:00:00	119.862	119.956	119.782	119.806	3673	2506602000	0
2015.01.08	10:00:00	119.808	119.864	119.692	119.744	3393	4736624000	0
2015.01.08	11:00:00	119.743	119.837	119.675	119.751	3257	4420130000	0
2015.01.08	12:00:00	119.751	119.882	119.743	119.835	3355	4691900000	0
2015.01.08	13:00:00	119.834	119.860	119.756	119.809	2881	3979861000	0
2015.01.08	14:00:00	119.810	119.896	119.724	119.731	3206	4284690000	0
2015.01.08	15:00:00	119.737	119.834	119.421	119.453	4046	5469197000	0
2015.01.08	16:00:00	119.457	119.655	119.382	119.532	4789	6582164000	0
2015.01.08	17:00:00	119.530	119.728	119.516	119.681	4954	6324600000	0
2015.01.08	18:00:00	119.683	119.688	119.513	119.515	4182	6189000000	0
2015.01.08	19:00:00	119.518	119.564	119.450	119.523	3038	4310990000	0
2015.01.08	20:00:00	119.523	119.723	119.491	119.602	2597	3354000000	0
2015.01.08	21:00:00	119.603	119.765	119.583	119.670	2516	3596350000	0
2015.01.08	22:00:00	119.682	119.730	119.617	119.643	2425	3205000000	0
2015.01.08	23:00:00	119.643	119.682	119.619	119.619	1621	1976090000	1
2015.01.09	00:00:00	119.559	119.821	119.559	119.726	1544	1687000000	4
2015.01.09	01:00:00	119.729	119.875	119.729	119.796	1813	2295157000	0
2015.01.09	02:00:00	119.797	119.851	119.739	119.813	2412	3215381000	0
2015.01.09	03:00:00	119.815	119.815	119.470	119.572	2529	3328000000	0
2015.01.09	04:00:00	119.570	119.632	119.410	119.487	2211	3227694000	0
2015.01.09	05:00:00	119.483	119.588	119.467	119.545	1619	2458000000	0
2015.01.09	06:00:00	119.545	119.545	119.270	119.339	2114	2910129000	0
2015.01.09	07:00:00	119.340	119.358	119.164	119.328	2069	2717818000	0
2015.01.09	08:00:00	119.330	119.473	119.319	119.422	2534	407399000	0
2015.01.09	09:00:00	119.423	119.490	119.319	119.436	2673	2733014000	0
2015.01.09	10:00:00	119.436	119.436	119.285	119.399	3318	4634137000	0
2015.01.09	11:00:00	119.395	119.437	119.304	119.328	3264	4879990000	0
2015.01.09	12:00:00	119.332	119.346	119.176	119.219	3475	5490240000	0
2015.01.09	13:00:00	119.217	119.299	119.194	119.261	3200	5095381000	0
2015.01.09	14:00:00	119.262	119.296	119.169	119.188	2987	4207580000	0
2015.01.09	15:00:00	119.187	119.771	118.799	119.539	5208	6117965000	0
2015.01.09	16:00:00	119.508	119.661	119.100	119.156	5571	7004000000	0
2015.01.09	17:00:00	119.159	119.171	118.730	118.866	13729	26609873000	0
2015.01.09	18:00:00	118.866	118.866	118.415	118.659	15930	29066252000	0
2015.01.09	19:00:00	118.658	118.691	118.501	118.565	11730	17351639000	0
2015.01.09	20:00:00	118.568	118.619	118.502	118.526	10559	16512176000	0
2015.01.09	21:00:00	118.525	118.595	118.500	118.567	10125	15204940000	0
2015.01.09	22:00:00	118.567	118.661	118.494	118.554	10051	15357682000	0
2015.01.09	23:00:00	118.554	118.572	118.376	118.376	6974	12113047000	0
2015.01.12	00:00:00	118.317	118.426	118.234	118.315	5596	7049484000	0
2015.01.12	01:00:00	118.315	118.343	118.120	118.229	8351	14003571000	0
2015.01.12	02:00:00	118.229	118.372	118.206	118.303	7973	14959474000	0
2015.01.12	03:00:00	118.303	118.410	118.243	118.383	7269	12025208000	0
2015.01.12	04:00:00	118.383	118.504	118.346	118.395	7461	14104502000	0
2015.01.12	05:00:00	118.395	118.395	118.213	118.299	7975	14404535000	0
2015.01.12	06:00:00	118.299	118.319	118.235	118.271	5737	11213615000	0
2015.01.12	07:00:00	118.272	118.281	118.101	118.129	7534	13569974000	0
2015.01.12	08:00:00	118.129	118.307	118.113	118.266	7603	13449111000	0
2015.01.12	09:00:00	118.266	118.398	118.217	118.312	9343	21453378000	0
2015.01.12	10:00:00	118.312	118.807	118.291	118.724	13535	30687709000	0
2015.01.12	11:00:00	118.722	119.148	118.722	119.135	12913	28440770000	0
2015.01.12	12:00:00	119.136	119.317	119.135	119.179	11954	27908196000	0
2015.01.12	13:00:00	119.179	119.281	119.173	119.234	9895	22454784000	0
2015.01.12	14:00:00	119.234	119.255	119.021	119.183	10978	27098529000	0
2015.01.12	15:00:00	119.184	119.205	118.772	118.859	13169	29932190000	0
2015.01.12	16:00:00	118.859	118.914	118.249	118.360	14714	35688079000	0
2015.01.12	17:00:00	118.360	118.655	118.213	118.646	16040	34214297000	0
2015.01.12	18:00:00	118.646	118.685	118.273	118.323	13595	28577516000	0
2015.01.12	19:00:00	118.323	118.420	118.178	118.303	12181	22937169000	0
2015.01.12	20:00:00	118.303	118.320	118.126	118.278	11764	17058242000	0
2015.01.12	21:00:00	118.279	118.364	118.226	118.338	10100	15602254000	0
2015.01.12	22:00:00	118.335	118.386	118.237	118.337	9832	15680811000	0
2015.01.12	23:00:00	118.338	118.374	118.261	118.339	6729	11323952000	0
2015.01.13	00:00:00	118.339	118.401	118.289	118.366	5655	8169250000	0
2015.01.13	01:00:00	118.363	118.481	118.303	118.335	7982	13885025000	0
2015.01.13	02:00:00	118.335	118.336	117.802	117.827	12939	24842061000	0
2015.01.13	03:00:00	117.827	117.981	117.737	117.852	11738	19422991000	0
2015.01.13	04:00:00	117.848	118.045	117.788	117.960	9638	15561076000	0
2015.01.13	05:00:00	117.960	117.982	117.807	117.982	8766	14416078000	0
2015.01.13	06:00:00	117.987	118.380	117.922	118.360	10739	18639139000	0
2015.01.13	07:00:00	118.362	118.700	118.260	118.677	11094	19224986000	0
2015.01.13	08:00:00	118.674	118.847	118.561	118.666	10180	18786000000	0
2015.01.13	09:00:00	118.666	118.668	118.218	118.240	12288	22648121000	0
2015.01.13	10:00:00	118.240	118.510	118.210	118.321	13554	26515749000	0
2015.01.13	11:00:00	118.321	118.663	118.248	118.529	13175	25801472000	0
2015.01.13	12:00:00	118.532	118.685	118.422	118.449	11733	24415366000	0
2015.01.13	13:00:00	118.450	118.663	118.407	118.619	11783	25744555000	0
2015.01.13	14:00:00	118.619	118.670	118.460	118.461	12016	25848375000	0
2015.01.13	15:00:00	118.461	118.530	118.350	118.454	12359	28464377000	0
2015.01.13	16:00:00	118.453	118.770	118.447	118.630	14308	37625970000	0
2015.01.13	17:00:00	118.631	118.678	118.388	118.496	14176	33354005000	0
2015.01.13	18:00:00	118.497	118.531	118.118	118.171	13869	32680403000	0
2015.01.13	19:00:00	118.174	118.202	117.850	117.958	13141	26702602000	0
2015.01.13	20:00:00	117.954	118.101	117.594	117.699	15038	26846257000	0
2015.01.13	21:00:00	117.699	117.845	117.536	117.711	15219	24875099000	0
2015.01.13	22:00:00	117.711	117.949	117.680	117.834	13996	22323283000	0
2015.01.13	23:00:00	117.835	117.933	117.804	117.921	7263	13335585000	0
2015.01.14	00:00:00	117.921	117.957	117.831	117.888	5954	8425441000	0
2015.01.14	01:00:00	117.888	117.935	117.685	117.818	9374	14581124000	0
2015.01.14	02:00:00	117.815	117.923	117.489	117.672	13917	22711171000	0
2015.01.14	03:00:00	117.673	117.821	117.541	117.557	11876	19550589000	0
2015.01.14	04:00:00	117.557	117.649	117.410	117.454	11821	18558891000	0
2015.01.14	05:00:00	117.454	117.503	117.324	117.500	10170	16576082000	0
2015.01.14	06:00:00	117.500	117.550	117.249	117.265	9746	18331228000	0
2015.01.14	07:00:00	117.264	117.278	116.997	117.120	11507	21510862000	0
2015.01.14	08:00:00	117.121	117.164	116.743	116.936	12315	22275501000	0
2015.01.14	09:00:00	116.936	117.244	116.924	117.079	12962	24927268000	0
2015.01.14	10:00:00	117.081	117.087	116.588	116.677	16916	32556101000	0
2015.01.14	11:00:00	116.675	117.047	116.544	117.013	14996	37456371000	0
2015.01.14	12:00:00	117.013	117.164	116.896	116.989	12296	21764593000	0
2015.01.14	13:00:00	116.991	117.116	116.791	116.869	12694	23961625000	0
2015.01.14	14:00:00	116.868	117.038	116.837	116.881	12123	23747691000	0
2015.01.14	15:00:00	116.880	116.895	116.068	116.323	18112	36275803000	0
2015.01.14	16:00:00	116.323	116.696	116.207	116.601	16821	41929757000	0
2015.01.14	17:00:00	116.601	116.915	116.461	116.905	16221	36172892000	0
2015.01.14	18:00:00	116.908	116.923	116.700	116.775	14195	32090788000	0
2015.01.14	19:00:00	116.775	117.094	116.687	117.032	12421	24093159000	0
2015.01.14	20:00:00	117.035	117.142	116.858	116.978	12797	20132883000	0
2015.01.14	21:00:00	116.975	117.388	116.957	117.264	13479	24421556000	0
2015.01.14	22:00:00	117.263	117.434	117.248	117.269	12290	19900820000	0
2015.01.14	23:00:00	117.268	117.391	117.261	117.317	7035	11456959000	0
2015.01.15	00:00:00	117.319	117.338	117.130	117.256	6245	8535157000	0
2015.01.15	01:00:00	117.261	117.464	117.204	117.432	9189	14976288000	0
2015.01.15	02:00:00	117.432	117.698	117.423	117.663	11902	20927530000	0
2015.01.15	03:00:00	117.662	117.762	117.591	117.697	10410	17703226000	0
2015.01.15	04:00:00	117.697	117.835	117.670	117.738	9643	17631034000	0
2015.01.15	05:00:00	117.738	117.759	117.567	117.709	8209	14996439000	0
2015.01.15	06:00:00	117.709	117.726	117.601	117.692	8190	13392001000	0
2015.01.15	07:00:00	117.692	117.799	117.692	117.761	9426	16928626000	0
2015.01.15	08:00:00	117.761	117.940	117.688	117.722	9692	19094143000	0
2015.01.15	09:00:00	117.722	117.779	117.578	117.669	11848	22424130000	0
2015.01.15	10:00:00	117.669	117.793	117.530	117.583	12297	25270484000	0
2015.01.15	11:00:00	117.582	117.594	116.604	116.971	23099	41026594000	0
2015.01.15	12:00:00	116.974	117.032	116.650	116.773	23635	23617085000	0
2015.01.15	13:00:00	116.774	116.776	116.278	116.548	18963	23032844000	0
2015.01.15	14:00:00	116.545	116.871	116.390	116.498	17872	25813014000	0
2015.01.15	15:00:00	116.498	116.941	116.236	116.921	17958	27397051000	0
2015.01.15	16:00:00	116.924	117.249	116.735	116.789	18577	28082126000	0
2015.01.15	17:00:00	116.796	117.204	116.604	116.865	19244	29254430000	0
2015.01.15	18:00:00	116.868	117.107	116.816	116.951	17303	23499291000	0
2015.01.15	19:00:00	116.948	117.001	116.474	116.710	16496	19425990000	0
2015.01.15	20:00:00	116.708	116.726	116.345	116.421	14560	16408015000	0
2015.01.15	21:00:00	116.421	116.630	116.377	116.519	12692	17532969000	0
2015.01.15	22:00:00	116.520	116.556	116.263	116.300	11839	13967745000	0
2015.01.15	23:00:00	116.304	116.455	116.139	116.147	10852	13539092000	0
2015.01.16	00:00:00	116.147	116.265	115.890	116.182	9233	9209926000	0
2015.01.16	01:00:00	116.182	116.403	116.029	116.135	12668	15217341000	0
2015.01.16	02:00:00	116.134	116.409	116.033	116.340	14379	18448600000	0
2015.01.16	03:00:00	116.339	116.571	116.157	116.167	12538	17841850000	0
2015.01.16	04:00:00	116.166	116.240	115.850	115.977	13744	18523150000	0
2015.01.16	05:00:00	115.977	116.290	115.977	116.235	11777	14521600000	0
2015.01.16	06:00:00	116.235	116.483	116.150	116.420	9841	13101550000	0
2015.01.16	07:00:00	116.420	116.472	116.258	116.432	10806	15532150000	0
2015.01.16	08:00:00	116.432	116.833	116.427	116.505	12008	19445200000	0
2015.01.16	09:00:00	116.505	116.751	116.439	116.516	12617	19215100000	0
2015.01.16	10:00:00	116.519	116.729	116.427	116.546	13369	27084700000	0
2015.01.16	11:00:00	116.544	116.556	116.317	116.413	12768	25452800000	0
2015.01.16	12:00:00	116.413	116.642	116.368	116.561	11610	26120650000	0
2015.01.16	13:00:00	116.560	116.747	116.548	116.745	8457	8535100000	4
2015.01.16	14:00:00	116.744	116.769	116.395	116.561	7229	6579450000	5
2015.01.16	15:00:00	116.559	116.841	116.327	116.670	7472	5171850000	5
2015.01.16	16:00:00	116.672	117.141	116.600	117.029	8849	6196600000	5
2015.01.16	17:00:00	117.254	117.747	117.119	117.641	10298	5103750000	4
2015.01.16	18:00:00	117.641	117.756	117.392	117.443	7141	4527250000	5
